Series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,noc
NY.GDP.MKTP.KD.ZG,4.345624194405943,4.97842306319174,5.21200350925596,4.35158428167041,6.95668473344024,3.56065983986034,3.15589498173468,3.86814694690088,4.19412962494712,6.62979979529513,6.35267211404231,3.98582711048847,5.29560474284025,6.38170195750001,4.56525797284306,-1.96594156584821,5.65274593317993,0.626154854021308,2.84189649082269,2.34107295556814,4.44405387639348,-0.279283279362133,0.594986772001008,0.311842702585196,2.46638280528001,1.6517928990972,1.82276183101794,2.30665956583917,4.72320888032857,3.46916698368338,3.13740231557445,1.83307427728701,1.53065494385902,-0.961873309776607,3.22697152488938,2.38475727961249,1.32145093041325,3.79365762950188,1.96180827198427,3.54274346363066,3.71667938420875,1.09961888777849,1.70688458453354,1.03798254902905,3.5712043433582,2.32173705381926,2.55234994366351,3.67688113594973,0.446928735275904,-2.02074306169408,2.86429270764155,1.69451389861332,0.739217283058679,0.459242192907709,1.57853314322614,2.04145900919961,1.26668640902095,1.6195802783878,1.79294519302076,2.24083533103139,-5.30447336526071,6.92798360287613,3.01472197492703,1.36505523054922,0.8187140960929895,BEL
EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,BEL
EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,BEL
SP.POP.GROW,0.22947497887306234,0.332205945818093,0.398054786807546,0.747606930682632,0.94647753571233,0.908137001686598,0.675463567135343,0.556645554862671,0.393391107738732,0.283169669202288,0.0986136915027669,0.182247071467749,0.391585907459382,0.314658765693604,0.314633664597999,0.288978161128393,0.178674447005659,0.123479645392964,0.0932999598130252,0.0898825512632337,0.110211165985901,-0.0026371543402261,-0.027176883483947,-0.0079444706906212,-0.0015017077867829,0.029786422643661,0.0356488507832359,0.0852521408125053,0.317926245358661,0.363247985870165,0.298235706313592,0.371593165668169,0.405713495856337,0.390638517826929,0.308197073686726,0.209436838020324,0.1953931762382,0.241991884983082,0.213527650670943,0.229189103029716,0.242517956221334,0.343951157623668,0.448268894821562,0.418641508069053,0.432788248129175,0.550055708089009,0.659558214980699,0.734330830765919,0.789976845480149,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.856132433382837,1.16366497533437,0.5828334630176215,BEL
EN.POP.DNST,244.86247848986386,247.1555048234177,249.4485311569715,251.74155749052625,254.03458382408007,256.3276101576339,258.6206364911877,260.91366282474155,263.2066891582954,265.4997154918492,267.792741825403,270.08576815895685,272.3787944925107,274.6718208260645,276.96484715961833,279.25787349317216,281.550899826726,283.8439261602798,286.13695249383363,288.42997882738746,290.7230051609413,293.0160314944951,295.30905782804894,297.60208416160276,299.8951104951566,302.1881368287104,304.48116316226424,306.77418949581806,309.0672158293728,311.3602421629266,313.65326849648045,315.9462948300343,318.2393211635881,320.5323474971419,322.82537383069575,325.1184001642496,327.4114264978034,329.70445283135723,331.99747916491106,334.2905054984649,338.548546895641,339.71499339498,341.241248348745,342.672820343461,344.159081902246,346.057364597094,348.347357992074,350.914795244386,353.697919418758,356.555250990753,359.827807133421,364.539762219287,366.807529722589,368.540521796565,370.180217965654,372.33143989432,374.221334214003,375.66571994716,377.379590488771,379.424702774108,381.063540290621,382.635237780713,387.0301111702038,389.3231375037576,391.61616383731143,BEL
SP.POP.TOTL,9153489.0,9183948.0,9220578.0,9289770.0,9378113.0,9463667.0,9527807.0,9580991.0,9618756.0,9646032.0,9655549.0,9673162.0,9711115.0,9741720.0,9772419.0,9800700.0,9818227.0,9830358.0,9839534.0,9848382.0,9859242.0,9858982.0,9856303.0,9855520.0,9855372.0,9858308.0,9861823.0,9870234.0,9901664.0,9937697.0,9967379.0,10004486.0,10045158.0,10084475.0,10115603.0,10136811.0,10156637.0,10181245.0,10203008.0,10226419.0,10251250.0,10286570.0,10332785.0,10376133.0,10421137.0,10478617.0,10547958.0,10625700.0,10709973.0,10796493.0,10895586.0,11038264.0,11106932.0,11159407.0,11209057.0,11274196.0,11331422.0,11375158.0,11427054.0,11488980.0,11538604.0,11586195.0,11685814.0,11822592.0,11396033.15773809,BEL
AG.LND.TOTL.K2,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,30280.0,BEL
SN.ITK.MSFI.ZS,-58.23333333333312,-57.18333333333294,-56.13333333333276,-55.08333333333303,-54.03333333333285,-52.98333333333312,-51.93333333333294,-50.88333333333276,-49.83333333333303,-48.78333333333285,-47.73333333333312,-46.68333333333294,-45.63333333333276,-44.58333333333303,-43.53333333333285,-42.48333333333312,-41.43333333333294,-40.38333333333321,-39.33333333333303,-38.28333333333285,-37.23333333333312,-36.18333333333294,-35.13333333333321,-34.08333333333303,-33.03333333333285,-31.98333333333312,-30.93333333333294,-29.883333333333212,-28.83333333333303,-27.78333333333285,-26.73333333333312,-25.68333333333294,-24.633333333333212,-23.58333333333303,-22.53333333333285,-21.48333333333312,-20.43333333333294,-19.383333333333212,-18.33333333333303,-17.28333333333285,-16.23333333333312,-15.18333333333294,-14.133333333333212,-13.08333333333303,-12.033333333332848,-10.983333333333121,-9.93333333333294,-8.883333333333212,-7.83333333333303,-6.783333333332848,-5.733333333333121,-4.683333333332939,-3.633333333333212,-2.58333333333303,-1.5333333333328483,-0.4833333333331211,0.5666666666670608,1.616666666666788,2.66666666666697,3.7,4.8,5.8,6.866666666666788,7.91666666666697,8.966666666667152,BEL
NY.GDP.PCAP.KD,11649.369600906,12188.7653679305,12773.0989869463,13229.6547028561,14016.7052974869,14384.5659713318,14738.6366618062,15223.7700508338,15799.996501178,16799.8650959191,17849.4947135456,18527.1487401867,19432.03103295,20607.1809135777,21480.261317053,20997.2068325293,22144.5236139589,22255.6844094244,22866.8232310329,23381.1272443226,24393.2981775195,24325.8132752066,24477.1998826276,24555.480969759,25161.4909793831,25569.4893301131,26026.2804981502,26603.9280981301,27772.0520454683,28631.3190930238,29441.6621481593,29870.1477747077,30204.5637515713,29797.4063198776,30664.3078546408,31329.892072751,31681.9363634502,32804.3605402361,33376.5748398965,34479.9064484695,35674.7912530713,35943.2379602838,36393.2417665704,36617.3803840227,37761.2813189981,38426.0519083731,39147.7635597291,40290.2277563956,40151.8498740394,39025.2207908291,39777.9252767366,39929.0951439359,39975.5736402458,39970.3174974794,40421.4207919096,41008.296719472,41318.0196388476,41825.7628316432,42382.3182763247,43098.4750626966,40636.8066159524,43273.6357003252,44198.1960002523,44283.2077143463,46623.702619525604,BEL
NY.GDP.PCAP.KD.ZG,4.100841329625524,4.63025713410745,4.79403451766518,3.57435354079982,5.94913935630453,2.62444466112051,2.46146245343846,3.29157574176936,3.78504436430778,6.32828364655992,6.24784551324421,3.79648857021621,4.88408823965759,6.04748869860843,4.23677749584877,-2.2488296459421,5.46414001910085,0.501978716739828,2.74598979013953,2.2491275158491,4.32900827500772,-0.276653455476932,0.622329069570625,0.319812264093457,2.46792156248318,1.6215189754227,1.78646965584545,2.21947811567212,4.39079500978028,3.09399912598727,2.83026797508926,1.45537172593082,1.11956586015556,-1.34799970972101,2.90931876907968,2.17055027384056,1.12366901833482,3.54278906412047,1.7443238954726,3.30570651382183,3.46545257130404,0.752482909593709,1.25198460635012,0.615879780344869,3.12392891839559,1.76045559407572,1.87818319997308,2.91833834881372,-0.343452718095421,-2.80592074025158,1.928764195703,0.38003456979618,0.11640257847661,-0.0131483860964465,1.12859572471172,1.45189336758756,0.755268919102846,1.22886623616918,1.33065222724522,1.68975368856101,-5.71172980752377,6.48877041272659,2.13654407577337,0.192342045122217,0.23288167456192355,BEL
NY.GDP.DEFL.KD.ZG,5.490110815164343,1.3154686942771,1.66769194647074,3.02579670028425,4.64242655848687,5.10071293696259,4.08601493307347,3.19343093712618,2.62028927660249,4.02382631115408,4.54619573897254,5.35821781358092,6.31781921413838,6.80698643069657,12.1683402618302,12.889722807014,7.57526311441308,7.47805996825544,4.42325033736731,4.50524137462662,4.12659696911626,5.13919666132385,7.57041624863626,5.61285036609959,5.43871724274632,4.62774213948016,2.7967811357781,1.68411087935741,2.16898990310955,4.79745736166764,2.81240371323102,2.87662448038799,3.42452455952036,3.99323192277686,2.09430477567447,1.22076958003412,0.476619740910181,0.757624410107738,1.80564350098564,0.598897782801686,2.01461738713986,1.98280272084908,1.64000779519797,1.85008868250355,1.91499094831144,2.08307421275387,2.26470714433403,1.93172111672469,1.90884542543854,0.533179397971551,1.89207786027008,1.8072994675872,1.9611193413831,1.27125815498337,0.982645554501687,1.33038612835179,1.92085069495049,1.83027279601211,1.54983152485374,1.76809741631743,1.59949090729611,3.17199355026897,5.89170297905721,4.07987410659135,1.33367312270002,BEL
NY.ADJ.NNTY.KD,108397837219.53711,113386592680.14062,118375348140.74414,123364103601.34961,128352859061.95312,133341614522.55664,138330369983.16016,143319125443.76562,148307880904.36914,153296636364.97266,157296552455.387,162553055934.839,172994538622.033,184947186822.102,188046927124.069,185793786452.461,196468253628.453,196614110308.885,202238914414.568,206081939925.7,204858546858.736,199493256481.137,199189528669.7,200833528663.78,207224887965.084,213195894880.245,223444336672.718,230532154027.095,244387391027.854,253148598187.946,260287874495.57,265827873376.034,272238743205.647,274117831996.362,284811314077.719,289347351855.921,290666939701.158,300999607300.099,307035670078.579,314374329495.408,322863133590.279,322867823635.247,328949839386.88,330010493763.99,337833616541.83,342314799068.069,348352765695.041,360806340702.46,355950996455.945,350926709310.397,355884718833.038,351109401034.923,362545431812.246,366203786117.961,372220398994.695,381064891635.198,387318631106.187,392198457319.125,396207676925.513,407953413856.036,381026871796.726,402268993403.967,417700675776.99023,422689431237.5957,427678186698.1992,BEL
SH.XPD.CHEX.GD.ZS,2.630582902682079,2.7755267553472436,2.9204706080124083,3.065414460677573,3.210358313342738,3.3553021660079025,3.5002460186730104,3.645189871338175,3.79013372400334,3.9350775766685047,4.080021429333669,4.224965281998834,4.369909134663999,4.514852987329164,4.659796839994328,4.804740692659493,4.949684545324658,5.094628397989823,5.239572250654987,5.384516103320152,5.529459955985317,5.674403808650425,5.8193476613155894,5.964291513980754,6.109235366645919,6.254179219311084,6.399123071976248,6.544066924641413,6.689010777306578,6.833954629971743,6.978898482636907,7.123842335302072,7.268786187967237,7.413730040632402,7.558673893297566,7.703617745962731,7.848561598627839,7.993505451293004,8.138449303958168,8.283393156623333,7.99917603,8.14988804,8.31820965,9.16443539,9.32808781,9.22374916,9.12963009,9.13628674,9.5951395,10.32117939,10.20229435,10.36337948,10.50204754,10.57661152,10.60909367,10.79745102,10.79354668,10.79855728,10.86148262,10.79477787,11.19751263,11.04290771,11.617101767922065,11.76204562058723,11.906989473252395,BEL
SL.UEM.TOTL.ZS,10.84002217023172,10.76954523172904,10.699068293226361,10.628591354723682,10.55811441622103,10.487637477718351,10.417160539215672,10.346683600712993,10.276206662210313,10.205729723707663,10.135252785204983,10.064775846702304,9.994298908199625,9.923821969696945,9.853345031194294,9.782868092691615,9.712391154188936,9.641914215686256,9.571437277183577,9.500960338680926,9.430483400178247,9.360006461675567,9.289529523172888,9.219052584670209,9.148575646167558,9.078098707664878,9.0076217691622,8.93714483065952,8.86666789215684,8.796190953654161,8.72571401515151,6.984,6.702,8.078,9.645,9.337,9.483,8.95,9.323,8.649,6.586,6.178,6.91,7.68,7.363,8.44,8.246,7.459,6.976,7.908,8.293,7.14,7.542,8.425,8.523,8.482,7.83,7.086,5.948,5.36,5.555,6.264,5.558,5.508,6.3294981060605835,BEL
NY.GDP.MKTP.KD,142478215.945877,149448645.246673,156760647.646739,164530385.990874,172756707.706557,181274547.943454,189922875.855054,199254020.658759,213933513.593118,224857760.600722,235668232.235179,244999377.038884,270034157.788498,284486099.976562,323062372.94923,334669436.848939,334555579.149183,356290297.791243,384511365.275264,413415167.324782,468964447.722202,474281429.801896,473770579.240891,463616823.077784,472759648.299872,477546405.519047,499224419.050253,552817678.740159,606925877.939677,685882207.495646,750867159.900261,839309583.819672,946205904.36318,1004282944.16996,1004082219.4569,1011427666.33394,1022607040.59815,1065910527.20709,1107406654.93443,1211759703.35171,1360086531.59874,1428003313.52024,1505102242.07968,1650573765.13194,1729482180.34484,1767862663.33788,1847618999.66977,1908535443.78441,1879170833.46424,1870701556.08091,1893897374.56349,1888250122.49832,1957390277.3086,2044252286.31107,2126131097.5749,2194709309.24204,2194467135.91808,2154673433.68323,2177418128.32649,2269658667.06214,1957996150.25944,2307742191.29649,2509307581.46631,2623271102.77791,2378741443.4548035,BIZ
NY.GDP.MKTP.KD.ZG,6.624495419772714,4.89227721902682,4.89265218028385,4.95643419491631,4.99987991041311,4.93054096131836,4.77084511295949,4.9131231620706,7.36722545714625,5.10637479099275,4.8076933638294,3.95944108172945,10.2183038390507,5.35189411088608,13.5599851718049,3.5928244424595,-0.0340209434206287,6.4965942870642,7.92080717857668,7.51702151348013,13.4366817639712,1.13377082325108,-0.107710428641226,-2.1431799710687,1.97206502589624,1.01251391407635,4.53945695762161,10.7353041327314,9.78771144273587,13.0092211299346,9.47465201669158,11.7787044956339,12.7362206513866,6.13788600757799,-0.0199868686641054,0.731558306152877,1.1053063542082,4.23461651345727,3.89302166252752,9.42319137710659,12.2406140290649,4.99356330230461,5.3990721050487,9.66522532391241,4.78066578300403,2.21918927117144,4.5114554419801,3.297024122697,-1.53859392110355,-0.450692253865967,1.23995291537476,-0.298181524565479,3.6615993816965,4.43764383676776,4.00531831673186,3.22549309143569,-0.0110344145780772,-1.81336514835535,1.05559823069711,4.23623453555723,-13.7316910831405,17.8624478393742,8.73431143782066,4.5416322077583,3.0692945855594616,BIZ
EG.ELC.ACCS.ZS,44.050552645596326,44.93053477474655,45.81051690389654,46.69049903304676,47.570481162196984,48.45046329134698,49.3304454204972,50.21042754964719,51.090409678797414,51.97039180794741,52.85037393709763,53.73035606624785,54.610338195397844,55.490320324548065,56.37030245369806,57.25028458284828,58.130266711998274,59.010248841148496,59.89023097029849,60.77021309944871,61.65019522859893,62.530177357748926,63.41015948689915,64.29014161604914,65.17012374519936,66.05010587434936,66.93008800349958,67.8100701326498,68.69005226179979,69.57003439095001,70.45001652010001,67.0,72.2249145507813,73.1233291625977,74.0203857421875,74.915397644043,75.8076934814453,76.6965866088867,77.5814056396484,78.4613800048828,79.0,80.2,81.0,81.8,82.6,83.5,91.0,85.2,86.1,86.9,89.9,91.7,90.9,91.1,91.5,91.8,93.3,94.2,91.7,92.7,96.8,97.7,98.6,99.48942678205412,100.36940891120412,BIZ
EG.CFT.ACCS.ZS,78.57855731225295,78.6598814229249,78.74120553359684,78.82252964426878,78.9038537549407,78.98517786561264,79.06650197628458,79.14782608695653,79.22915019762847,79.31047430830039,79.39179841897233,79.47312252964427,79.55444664031621,79.63577075098816,79.71709486166007,79.79841897233202,79.87974308300396,79.9610671936759,80.04239130434782,80.12371541501976,80.2050395256917,80.28636363636365,80.36768774703559,80.4490118577075,80.53033596837945,80.61166007905139,80.69298418972333,80.77430830039525,80.85563241106719,80.93695652173913,81.01828063241108,81.09960474308302,81.18092885375493,81.26225296442688,81.34357707509882,81.42490118577076,81.50622529644268,81.58754940711462,81.66887351778657,81.75019762845851,79.9,80.7,81.3,81.8,82.3,82.8,83.0,83.3,83.1,83.6,83.4,83.5,83.4,83.3,83.3,83.4,83.2,83.2,83.0,83.0,82.9,82.8,82.5,83.701976284585,83.78330039525692,BIZ
